reservoir,pcode,year,month,mean_cfs,n_days,volume_af,water_year
KEE,QU,2026,4,402.9723333333333,30,23978.519008264462,2026
KEE,QU,2026,5,298.2516129032258,31,18338.77685950413,2026
KEE,QU,2026,6,258.056,30,15355.398347107437,2026
KEE,QU,2026,7,170.07064516129032,31,10457.236363636363,2026
KEE,QU,2026,8,168.164,20,6670.968595041322,2026
RIM,QD,2003,10,684.0967741935484,31,42063.47107438017,2004
RIM,QD,2003,11,84.56666666666666,30,5032.06611570248,2004
RIM,QD,2003,12,49.70967741935484,31,3056.528925619835,2004
RIM,QD,2004,1,51.193548387096776,31,3147.7685950413224,2004
RIM,QD,2004,2,46.827586206896555,29,2693.5537190082646,2004
RIM,QD,2004,3,47.225806451612904,31,2903.8016528925623,2004
RIM,QD,2004,4,81.2,30,4831.735537190083,2004
RIM,QD,2004,5,205.32258064516128,31,12624.793388429753,2004
RIM,QD,2004,6,801.7,30,47704.46280991736,2004
RIM,QD,2004,7,553.4193548387096,31,34028.42975206612,2004
RIM,QD,2004,8,771.3870967741935,31,47430.74380165289,2004
RIM,QD,2004,9,1365.8333333333333,30,81272.72727272728,2004
RIM,QD,2004,10,507.38709677419354,31,31198.016528925622,2005
RIM,QD,2004,11,51.06666666666667,30,3038.6776859504134,2005
RIM,QD,2004,12,46.225806451612904,31,2842.314049586777,2005
RIM,QD,2005,1,41.12903225806452,31,2528.9256198347107,2005
RIM,QD,2005,2,38.607142857142854,28,2144.132231404959,2005
RIM,QD,2005,3,42.12903225806452,31,2590.413223140496,2005
RIM,QD,2005,4,207.36666666666667,30,12339.173553719009,2005
RIM,QD,2005,5,301.03225806451616,31,18509.752066115703,2005
RIM,QD,2005,6,360.26666666666665,30,21437.355371900827,2005
RIM,QD,2005,7,475.06451612903226,31,29210.578512396696,2005
RIM,QD,2005,8,746.741935483871,31,45915.371900826445,2005
RIM,QD,2005,9,1588.7666666666667,30,94538.18181818182,2005
RIM,QD,2005,10,519.741935483871,31,31957.685950413223,2006
RIM,QD,2005,11,56.7,30,3373.884297520661,2006
RIM,QD,2005,12,91.7741935483871,31,5642.975206611571,2006
RIM,QD,2006,1,48.645161290322584,31,2991.0743801652893,2006
RIM,QD,2006,2,35.5,28,1971.5702479338843,2006
RIM,QD,2006,3,35.67741935483871,31,2193.719008264463,2006
RIM,QD,2006,4,39.733333333333334,30,2364.2975206611573,2006
RIM,QD,2006,5,778.3548387096774,31,47859.17355371901,2006
RIM,QD,2006,6,1181.3333333333333,30,70294.21487603306,2006
RIM,QD,2006,7,688.4516129032259,31,42331.23966942149,2006
RIM,QD,2006,8,796.483870967742,31,48973.884297520664,2006
RIM,QD,2006,9,1678.4,30,99871.73553719009,2006
RIM,QD,2006,10,682.8709677419355,31,41988.09917355372,2007
RIM,QD,2006,11,71.9,30,4278.347107438017,2007
RIM,QD,2006,12,57.516129032258064,31,3536.528925619835,2007
RIM,QD,2007,1,58.61290322580645,31,3603.9669421487606,2007
RIM,QD,2007,2,57.892857142857146,28,3215.2066115702482,2007
RIM,QD,2007,3,748.258064516129,31,46008.59504132232,2007
RIM,QD,2007,4,641.1,30,38148.09917355372,2007
RIM,QD,2007,5,617.8709677419355,31,37991.40495867769,2007
RIM,QD,2007,6,796.6666666666666,30,47404.95867768595,2007
RIM,QD,2007,7,555.9354838709677,31,34183.14049586777,2007
RIM,QD,2007,8,759.1290322580645,31,46677.02479338843,2007
RIM,QD,2007,9,1750.9,30,104185.78512396694,2007
RIM,QD,2007,10,352.16129032258067,31,21653.553719008265,2008
RIM,QD,2007,11,92.1,30,5480.330578512397,2008
RIM,QD,2007,12,60.903225806451616,31,3744.793388429752,2008
RIM,QD,2008,1,66.80645161290323,31,4107.768595041322,2008
RIM,QD,2008,2,87,29,5004.297520661157,2008
RIM,QD,2008,3,101.96774193548387,31,6269.752066115702,2008
RIM,QD,2008,4,696.3333333333334,30,41434.710743801654,2008
RIM,QD,2008,5,184.25806451612902,31,11329.586776859505,2008
RIM,QD,2008,6,798,30,47484.29752066116,2008
RIM,QD,2008,7,828.6774193548387,31,50953.38842975207,2008
RIM,QD,2008,8,623,31,38306.776859504134,2008
RIM,QD,2008,9,1731.0666666666666,30,103005.61983471074,2008
RIM,QD,2008,10,571.6129032258065,31,35147.10743801653,2009
RIM,QD,2008,11,85.83333333333333,30,5107.438016528926,2009
RIM,QD,2008,12,100.83870967741936,31,6200.330578512397,2009
RIM,QD,2009,1,106.48387096774194,31,6547.438016528926,2009
RIM,QD,2009,2,81.92857142857143,28,4550.082644628099,2009
RIM,QD,2009,3,84.93548387096774,31,5222.479338842975,2009
RIM,QD,2009,4,106.56666666666666,30,6341.157024793389,2009
RIM,QD,2009,5,862.483870967742,31,53032.06611570248,2009
RIM,QD,2009,6,1280.4333333333334,30,76191.07438016529,2009
RIM,QD,2009,7,616.3870967741935,31,37900.1652892562,2009
RIM,QD,2009,8,761.5483870967741,31,46825.78512396694,2009
RIM,QD,2009,9,1862.7666666666667,30,110842.31404958678,2009
RIM,QD,2009,10,555.258064516129,31,34141.48760330579,2010
RIM,QD,2009,11,72.33333333333333,30,4304.1322314049585,2010
RIM,QD,2009,12,74.35483870967742,31,4571.900826446281,2010
RIM,QD,2010,1,76.90322580645162,31,4728.5950413223145,2010
RIM,QD,2010,2,75.92857142857143,28,4216.859504132231,2010
RIM,QD,2010,3,75.52903225806452,31,4644.099173553719,2010
RIM,QD,2010,4,113.46666666666667,30,6751.735537190083,2010
RIM,QD,2010,5,157.3548387096774,31,9675.371900826447,2010
RIM,QD,2010,6,824.6333333333333,30,49069.09090909091,2010
RIM,QD,2010,7,696.6774193548387,31,42837.02479338843,2010
RIM,QD,2010,8,714.4516129032259,31,43929.9173553719,2010
RIM,QD,2010,9,1428.5666666666666,30,85005.61983471074,2010
RIM,QD,2010,10,557.0967741935484,31,34254.545454545456,2011
RIM,QD,2010,11,93.53333333333333,30,5565.619834710744,2011
RIM,QD,2010,12,80.80645161290323,31,4968.5950413223145,2011
RIM,QD,2011,1,281.7096774193548,31,17321.652892561982,2011
RIM,QD,2011,2,434.92857142857144,28,24154.710743801654,2011
RIM,QD,2011,3,309.51612903225805,31,19031.404958677685,2011
RIM,QD,2011,4,567.2333333333333,30,33752.72727272727,2011
RIM,QD,2011,5,673.5974193548387,31,41417.890909090915,2011
RIM,QD,2011,6,1217.7333333333333,30,72460.1652892562,2011
RIM,QD,2011,7,1048.6774193548388,31,64480.661157024806,2011
RIM,QD,2011,8,569.4193548387096,31,35012.23140495868,2011
RIM,QD,2011,9,1776.0666666666666,30,105683.30578512397,2011
RIM,QD,2011,10,415.5806451612903,31,25553.05785123967,2012
RIM,QD,2011,11,113.46666666666667,30,6751.735537190083,2012
RIM,QD,2011,12,90.29032258064517,31,5551.735537190083,2012
RIM,QD,2012,1,104.38709677419355,31,6418.512396694215,2012
RIM,QD,2012,2,214.51724137931035,29,12339.173553719009,2012
RIM,QD,2012,3,287.96774193548384,31,17706.446280991735,2012
RIM,QD,2012,4,829.1666666666666,30,49338.842975206615,2012
RIM,QD,2012,5,950.1290322580645,31,58421.15702479339,2012
RIM,QD,2012,6,1174.6333333333334,30,69895.53719008264,2012
RIM,QD,2012,7,973.9354838709677,31,59884.95867768595,2012
RIM,QD,2012,8,668,31,41073.71900826447,2012
RIM,QD,2012,9,1968.8333333333333,30,117153.71900826447,2012
RIM,QD,2012,10,623.3548387096774,31,38328.59504132232,2013
RIM,QD,2012,11,100.6,30,5986.115702479339,2013
RIM,QD,2012,12,86.19354838709677,31,5299.834710743802,2013
RIM,QD,2013,1,88.03225806451613,31,5412.892561983471,2013
RIM,QD,2013,2,89.03571428571429,28,4944.793388429752,2013
RIM,QD,2013,3,118.38709677419355,31,7279.338842975207,2013
RIM,QD,2013,4,339.46666666666664,30,20199.669421487604,2013
RIM,QD,2013,5,807.9354838709677,31,49678.01652892562,2013
RIM,QD,2013,6,852.5333333333333,30,50729.25619834711,2013
RIM,QD,2013,7,588.4516129032259,31,36182.479338842975,2013
RIM,QD,2013,8,904.9032258064516,31,55640.330578512396,2013
RIM,QD,2013,9,1664.9,30,99068.42975206612,2013
RIM,QD,2013,10,240.3548387096774,31,14778.842975206611,2014
RIM,QD,2013,11,99.4,30,5914.710743801653,2014
RIM,QD,2013,12,100.90322580645162,31,6204.297520661157,2014
RIM,QD,2014,1,72.09677419354838,31,4433.05785123967,2014
RIM,QD,2014,2,63.25,28,3512.727272727273,2014
RIM,QD,2014,3,175.70967741935485,31,10803.966942148762,2014
RIM,QD,2014,4,850.7333333333333,30,50622.14876033058,2014
RIM,QD,2014,5,803.9032258064516,31,49430.0826446281,2014
RIM,QD,2014,6,987.5333333333333,30,58762.31404958678,2014
RIM,QD,2014,7,700.3548387096774,31,43063.14049586777,2014
RIM,QD,2014,8,931.6129032258065,31,57282.64462809917,2014
RIM,QD,2014,9,1828.3,30,108791.40495867768,2014
RIM,QD,2014,10,583.1612903225806,31,35857.19008264463,2015
RIM,QD,2014,11,97.5,30,5801.652892561983,2015
RIM,QD,2014,12,92.48387096774194,31,5686.611570247934,2015
RIM,QD,2015,1,114.45161290322581,31,7037.355371900827,2015
RIM,QD,2015,2,304.5357142857143,28,16913.05785123967,2015
RIM,QD,2015,3,574.3225806451613,31,35313.71900826447,2015
RIM,QD,2015,4,520.6,30,30977.851239669424,2015
RIM,QD,2015,5,403.0967741935484,31,24785.454545454548,2015
RIM,QD,2015,6,506.9,30,30162.644628099173,2015
RIM,QD,2015,7,569.6451612903226,31,35026.11570247934,2015
RIM,QD,2015,8,710.0645161290323,31,43660.1652892562,2015
RIM,QD,2015,9,1731.3333333333333,30,103021.48760330578,2015
RIM,QD,2015,10,591.3870967741935,31,36362.97520661157,2016
RIM,QD,2015,11,54,30,3213.223140495868,2016
RIM,QD,2015,12,59.74193548387097,31,3673.3884297520663,2016
RIM,QD,2016,1,66.09677419354838,31,4064.132231404959,2016
RIM,QD,2016,2,84.75862068965517,29,4875.371900826446,2016
RIM,QD,2016,3,763.5806451612904,31,46950.74380165289,2016
RIM,QD,2016,4,944.3333333333334,30,56191.735537190085,2016
RIM,QD,2016,5,1050.9354838709678,31,64619.50413223141,2016
RIM,QD,2016,6,833.6333333333333,30,49604.628099173555,2016
RIM,QD,2016,7,613.9354838709677,31,37749.42148760331,2016
RIM,QD,2016,8,840.3548387096774,31,51671.40495867769,2016
RIM,QD,2016,9,1648.8,30,98110.4132231405,2016
RIM,QD,2016,10,435,31,26747.10743801653,2017
RIM,QD,2016,11,78,30,4641.322314049587,2017
RIM,QD,2016,12,80.74193548387096,31,4964.628099173554,2017
RIM,QD,2017,1,81,31,4980.495867768595,2017
RIM,QD,2017,2,81.21428571428571,28,4510.413223140496,2017
RIM,QD,2017,3,487.96774193548384,31,30003.96694214876,2017
RIM,QD,2017,4,879.5666666666667,30,52337.85123966942,2017
RIM,QD,2017,5,1115.258064516129,31,68574.54545454546,2017
RIM,QD,2017,6,1173.2666666666667,30,69814.21487603306,2017
RIM,QD,2017,7,722.8387096774194,31,44445.61983471074,2017
RIM,QD,2017,8,828.1935483870968,31,50923.63636363637,2017
RIM,QD,2017,9,1636.2666666666667,30,97364.62809917355,2017
RIM,QD,2017,10,528.3548387096774,31,32487.272727272728,2018
RIM,QD,2017,11,83,30,4938.842975206611,2018
RIM,QD,2017,12,84.80645161290323,31,5214.545454545455,2018
RIM,QD,2018,1,81.06451612903226,31,4984.462809917355,2018
RIM,QD,2018,2,177.67857142857142,28,9867.768595041323,2018
RIM,QD,2018,3,324.2903225806452,31,19939.834710743802,2018
RIM,QD,2018,4,634.1333333333333,30,37733.55371900827,2018
RIM,QD,2018,5,1047.4193548387098,31,64403.30578512398,2018
RIM,QD,2018,6,540.1,30,32138.18181818182,2018
RIM,QD,2018,7,702.741935483871,31,43209.9173553719,2018
RIM,QD,2018,8,786.6774193548387,31,48370.909090909096,2018
RIM,QD,2018,9,1565.964,30,93181.32892561983,2018
RIM,QD,2018,10,530.0645161290323,31,32592.396694214876,2019
RIM,QD,2018,11,77.16666666666667,30,4591.735537190083,2019
RIM,QD,2018,12,85,31,5226.446280991736,2019
RIM,QD,2019,1,82.93548387096774,31,5099.5041322314055,2019
RIM,QD,2019,2,85.39285714285714,28,4742.479338842975,2019
RIM,QD,2019,3,119.45161290322581,31,7344.793388429753,2019
RIM,QD,2019,4,214.93333333333334,30,12789.421487603306,2019
RIM,QD,2019,5,355.1290322580645,31,21836.03305785124,2019
RIM,QD,2019,6,366.06666666666666,30,21782.479338842975,2019
RIM,QD,2019,7,462.258064516129,31,28423.14049586777,2019
RIM,QD,2019,8,687.0645161290323,31,42245.950413223145,2019
RIM,QD,2019,9,1201.4,30,71488.26446280992,2019
RIM,QD,2019,10,462.19354838709677,31,28419.17355371901,2020
RIM,QD,2019,11,65.93333333333334,30,3923.305785123967,2020
RIM,QD,2019,12,65.19354838709677,31,4008.5950413223136,2020
RIM,QD,2020,1,58.32258064516129,31,3586.115702479339,2020
RIM,QD,2020,2,60.6551724137931,29,3488.9256198347107,2020
RIM,QD,2020,3,72.12903225806451,31,4435.0413223140495,2020
RIM,QD,2020,4,428.8666666666667,30,25519.33884297521,2020
RIM,QD,2020,5,408.38709677419354,31,25110.743801652894,2020
RIM,QD,2020,6,828.6666666666666,30,49309.09090909091,2020
RIM,QD,2020,7,619.516129032258,31,38092.561983471074,2020
RIM,QD,2020,8,658.8387096774194,31,40510.413223140495,2020
RIM,QD,2020,9,1602.6666666666667,30,95365.28925619835,2020
RIM,QD,2020,10,548,31,33695.20661157025,2021
RIM,QD,2020,11,88.26666666666667,30,5252.231404958678,2021
RIM,QD,2020,12,97.12903225806451,31,5972.231404958678,2021
RIM,QD,2021,1,90.6774193548387,31,5575.537190082645,2021
RIM,QD,2021,2,90.35714285714286,28,5018.181818181818,2021
RIM,QD,2021,3,94.93548387096774,31,5837.355371900827,2021
RIM,QD,2021,4,429.03333333333336,30,25529.25619834711,2021
RIM,QD,2021,5,558.8387096774194,31,34361.652892561986,2021
RIM,QD,2021,6,821.8,30,48900.49586776859,2021
RIM,QD,2021,7,667.7741935483871,31,41059.8347107438,2021
RIM,QD,2021,8,956.3548387096774,31,58803.96694214876,2021
RIM,QD,2021,9,1458.5,30,86786.77685950414,2021
RIM,QD,2021,10,489.7096774193548,31,30111.07438016529,2022
RIM,QD,2021,11,88.3,30,5254.214876033058,2022
RIM,QD,2021,12,78.3225806451613,31,4815.8677685950415,2022
RIM,QD,2022,1,90.09677419354838,31,5539.834710743802,2022
RIM,QD,2022,2,95.59392857142858,28,5309.018181818182,2022
RIM,QD,2022,3,111.25806451612904,31,6840.99173553719,2022
RIM,QD,2022,4,772.1,30,45943.14049586777,2022
RIM,QD,2022,5,723.8387096774194,31,44507.10743801653,2022
RIM,QD,2022,6,1118.4666666666667,30,66553.38842975207,2022
RIM,QD,2022,7,897.0967741935484,31,55160.330578512396,2022
RIM,QD,2022,8,652.2903225806451,31,40107.76859504132,2022
RIM,QD,2022,9,1515.5666666666666,30,90182.47933884298,2022
RIM,QD,2022,10,580.39,31,35686.79008264463,2023
RIM,QD,2022,11,86.19966666666667,30,5129.236363636364,2023
RIM,QD,2022,12,84.6774193548387,31,5206.611570247934,2023
RIM,QD,2023,1,77.81935483870967,31,4784.92561983471,2023
RIM,QD,2023,2,74.05,28,4112.528925619835,2023
RIM,QD,2023,3,80.83225806451613,31,4970.181818181818,2023
RIM,QD,2023,4,227.32333333333332,30,13526.677685950413,2023
RIM,QD,2023,5,608.4067741935484,31,37409.474380165295,2023
RIM,QD,2023,6,1142.9333333333334,30,68009.25619834711,2023
RIM,QD,2023,7,498.51612903225805,31,30652.561983471074,2023
RIM,QD,2023,8,795.0645161290323,31,48886.61157024794,2023
RIM,QD,2023,9,1493.0666666666666,30,88843.63636363637,2023
RIM,QD,2023,10,400.4406451612903,31,24622.135537190083,2024
RIM,QD,2023,11,63.849333333333334,30,3799.2991735537194,2024
RIM,QD,2023,12,56.39806451612903,31,3467.781818181818,2024
RIM,QD,2024,1,58.071935483870966,31,3570.7041322314053,2024
RIM,QD,2024,2,52.43344827586207,29,3016.006611570248,2024
RIM,QD,2024,3,52.8641935483871,31,3250.4925619834717,2024
RIM,QD,2024,4,254.13333333333333,30,15121.98347107438,2024
RIM,QD,2024,5,355.82129032258064,31,21878.598347107436,2024
RIM,QD,2024,6,582.682,30,34671.98677685951,2024
RIM,QD,2024,7,454.2138709677419,31,27928.522314049587,2024
RIM,QD,2024,8,990.9516129032259,31,60931.23966942149,2024
RIM,QD,2024,9,1841.256,30,109562.34049586777,2024
RIM,QD,2024,10,419.26193548387096,31,25779.411570247932,2025
RIM,QD,2024,11,71.48866666666666,30,4253.871074380165,2025
RIM,QD,2024,12,65.87322580645161,31,4050.3867768595046,2025
RIM,QD,2025,1,59.06516129032258,31,3631.7752066115704,2025
RIM,QD,2025,2,59.205714285714286,28,3288.119008264463,2025
RIM,QD,2025,3,49.42774193548387,31,3039.1933884297523,2025
RIM,QD,2025,4,100.76933333333334,30,5996.19173553719,2025
RIM,QD,2025,5,394.69612903225806,31,24268.919008264464,2025
RIM,QD,2025,6,408.82366666666667,30,24326.697520661157,2025
RIM,QD,2025,7,419.7090322580645,31,25806.90247933884,2025
RIM,QD,2025,8,973.5690322580646,31,59862.426446281,2025
RIM,QD,2025,9,1487.5986666666668,30,88518.26776859506,2025
RIM,QD,2025,10,233.6677419354839,31,14367.669421487604,2026
RIM,QD,2025,11,52.52033333333333,30,3125.176859504132,2026
RIM,QD,2025,12,52.32419354838709,31,3217.289256198347,2026
RIM,QD,2026,1,179.70903225806452,31,11049.877685950414,2026
RIM,QD,2026,2,386.9717857142857,28,21491.325619834708,2026
RIM,QD,2026,3,617.223870967742,31,37951.616528925624,2026
RIM,QD,2026,4,549.5006666666667,30,32697.560330578515,2026
RIM,QD,2026,5,741.1977419354839,31,45574.47272727273,2026
RIM,QD,2026,6,423.02866666666665,30,25171.953719008263,2026
RIM,QD,2026,7,424.24451612903226,31,26085.778512396693,2026
RIM,QD,2026,8,516.262,20,20479.814876033055,2026
RIM,QU,2003,10,236.0841935483871,31,14516.251239669424,2004
RIM,QU,2003,11,240.23066666666665,30,14294.7173553719,2004
RIM,QU,2003,12,235.70483870967743,31,14492.925619834712,2004
RIM,QU,2004,1,235.8716129032258,31,14503.180165289257,2004
RIM,QU,2004,2,257.0955172413793,29,14788.304132231404,2004
RIM,QU,2004,3,397.56,31,24445.011570247934,2004
RIM,QU,2004,4,649.9243333333334,30,38673.183471074386,2004
RIM,QU,2004,5,971.1,31,59710.61157024794,2004
RIM,QU,2004,6,835.4593333333333,30,49713.282644628096,2004
RIM,QU,2004,7,412.8058064516129,31,25382.43966942149,2004
RIM,QU,2004,8,311.3558064516129,31,19144.522314049587,2004
RIM,QU,2004,9,273.74966666666666,30,16289.236363636364,2004
RIM,QU,2004,10,229.13064516129032,31,14088.694214876034,2005
RIM,QU,2004,11,257.9836666666667,30,15351.094214876035,2005
RIM,QU,2004,12,362.7722580645161,31,22305.996694214875,2005
RIM,QU,2005,1,543.558064516129,31,33422.0826446281,2005
RIM,QU,2005,2,267.7832142857143,28,14871.927272727275,2005
RIM,QU,2005,3,252.36032258064517,31,15517.031404958678,2005
RIM,QU,2005,4,420.791,30,25038.803305785124,2005
RIM,QU,2005,5,623.6393548387097,31,38346.08925619835,2005
RIM,QU,2005,6,361.248,30,21495.74876033058,2005
RIM,QU,2005,7,242.78290322580645,31,14928.138842975206,2005
RIM,QU,2005,8,164.70548387096775,31,10127.345454545457,2005
RIM,QU,2005,9,206.34833333333333,30,12278.578512396694,2005
RIM,QU,2005,10,163.78096774193548,31,10070.499173553719,2006
RIM,QU,2005,11,230.97433333333333,30,13743.927272727273,2006
RIM,QU,2005,12,340.4532258064516,31,20933.652892561982,2006
RIM,QU,2006,1,605.6903225806452,31,37242.44628099174,2006
RIM,QU,2006,2,377.6617857142857,28,20974.27438016529,2006
RIM,QU,2006,3,246.47032258064516,31,15154.869421487603,2006
RIM,QU,2006,4,552.4833333333333,30,32875.04132231405,2006
RIM,QU,2006,5,1342.215806451613,31,82529.63305785124,2006
RIM,QU,2006,6,1192.313,30,70947.55041322314,2006
RIM,QU,2006,7,484.6538709677419,31,29800.204958677685,2006
RIM,QU,2006,8,227.89387096774195,31,14012.647933884298,2006
RIM,QU,2006,9,228.766,30,13612.522314049585,2006
RIM,QU,2006,10,141.55612903225807,31,8703.947107438016,2007
RIM,QU,2006,11,1126.8203333333333,30,67050.46611570248,2007
RIM,QU,2006,12,457.59548387096777,31,28136.449586776864,2007
RIM,QU,2007,1,446.4841935483871,31,27453.242975206613,2007
RIM,QU,2007,2,431.73321428571427,28,23977.24958677686,2007
RIM,QU,2007,3,945.2041935483871,31,58118.34049586777,2007
RIM,QU,2007,4,642.7139999999999,30,38244.138842975204,2007
RIM,QU,2007,5,956.1061290322581,31,58788.67438016529,2007
RIM,QU,2007,6,800.6693333333334,30,47643.133884297524,2007
RIM,QU,2007,7,405.2190322580645,31,24915.947107438016,2007
RIM,QU,2007,8,220.33548387096775,31,13547.900826446283,2007
RIM,QU,2007,9,212.58633333333333,30,12649.765289256198,2007
RIM,QU,2007,10,215.11193548387098,31,13226.717355371902,2008
RIM,QU,2007,11,276.3206666666667,30,16442.221487603307,2008
RIM,QU,2007,12,514.5312903225806,31,31637.295867768593,2008
RIM,QU,2008,1,219.53483870967742,31,13498.671074380165,2008
RIM,QU,2008,2,216.77827586206897,29,12469.229752066116,2008
RIM,QU,2008,3,252.75870967741935,31,15541.527272727271,2008
RIM,QU,2008,4,334.063,30,19878.128925619832,2008
RIM,QU,2008,5,1409.4787096774194,31,86665.46776859504,2008
RIM,QU,2008,6,1166.6923333333334,30,69423.01487603306,2008
RIM,QU,2008,7,719.0535483870968,31,44212.879338842984,2008
RIM,QU,2008,8,356.21258064516127,31,21902.65785123967,2008
RIM,QU,2008,9,124.87566666666666,30,7430.618181818182,2008
RIM,QU,2008,10,206.51870967741937,31,12698.34049586777,2009
RIM,QU,2008,11,573.0043333333333,30,34096.125619834704,2009
RIM,QU,2008,12,259.11225806451614,31,15932.191735537192,2009
RIM,QU,2009,1,650.4567741935484,31,39995.028099173556,2009
RIM,QU,2009,2,261.89464285714286,28,14544.892561983472,2009
RIM,QU,2009,3,249.23193548387096,31,15324.674380165288,2009
RIM,QU,2009,4,540.2036666666667,30,32144.350413223143,2009
RIM,QU,2009,5,1225.7874193548387,31,75370.73057851239,2009
RIM,QU,2009,6,1294.8853333333334,30,77051.02809917356,2009
RIM,QU,2009,7,494.33193548387095,31,30395.28595041322,2009
RIM,QU,2009,8,259.8125806451613,31,15975.252892561983,2009
RIM,QU,2009,9,327.87033333333335,30,19509.63966942149,2009
RIM,QU,2009,10,220.85129032258064,31,13579.616528925619,2010
RIM,QU,2009,11,336.91966666666667,30,20048.112396694214,2010
RIM,QU,2009,12,267.20516129032256,31,16429.804958677683,2010
RIM,QU,2010,1,335.3241935483871,31,20618.280991735537,2010
RIM,QU,2010,2,253.96928571428572,28,14104.740495867769,2010
RIM,QU,2010,3,266.5238709677419,31,16387.914049586776,2010
RIM,QU,2010,4,445.6743333333333,30,26519.464462809916,2010
RIM,QU,2010,5,802.6787096774193,31,49354.79008264463,2010
RIM,QU,2010,6,1257.8746666666666,30,74848.74049586777,2010
RIM,QU,2010,7,662.6067741935484,31,40742.10247933885,2010
RIM,QU,2010,8,343.471935483871,31,21119.26611570248,2010
RIM,QU,2010,9,347.86966666666666,30,20699.6826446281,2010
RIM,QU,2010,10,219.89290322580646,31,13520.687603305787,2011
RIM,QU,2010,11,343.148,30,20418.72396694215,2011
RIM,QU,2010,12,384.17483870967743,31,23621.99008264463,2011
RIM,QU,2011,1,943.8174193548388,31,58033.07107438017,2011
RIM,QU,2011,2,441.2635714285714,28,24506.538842975206,2011
RIM,QU,2011,3,358.7961290322581,31,22061.514049586778,2011
RIM,QU,2011,4,585.4843333333333,30,34838.73719008264,2011
RIM,QU,2011,5,959.1545161290322,31,58976.11239669422,2011
RIM,QU,2011,6,1439.991,30,85685.41487603306,2011
RIM,QU,2011,7,1054.1190322580646,31,64815.25289256199,2011
RIM,QU,2011,8,485.9083870967742,31,29877.342148760334,2011
RIM,QU,2011,9,368.0663333333333,30,21901.46776859504,2011
RIM,QU,2011,10,290.55064516129033,31,17865.262809917356,2012
RIM,QU,2011,11,306.97366666666665,30,18266.20165289256,2012
RIM,QU,2011,12,305.4941935483871,31,18784.105785123968,2012
RIM,QU,2012,1,371.71,31,22855.55702479339,2012
RIM,QU,2012,2,466.68551724137933,29,26844.059504132234,2012
RIM,QU,2012,3,420.0748387096774,31,25829.395041322314,2012
RIM,QU,2012,4,934.6043333333333,30,55612.819834710746,2012
RIM,QU,2012,5,1196.2003225806452,31,73551.4909090909,2012
RIM,QU,2012,6,1226.2956666666666,30,72969.65950413224,2012
RIM,QU,2012,7,908.9922580645161,31,55891.755371900836,2012
RIM,QU,2012,8,400.8432258064516,31,24646.88925619835,2012
RIM,QU,2012,9,373.80766666666665,30,22243.10082644628,2012
RIM,QU,2012,10,419.75193548387097,31,25809.54049586777,2013
RIM,QU,2012,11,588.7033333333334,30,35030.28099173554,2013
RIM,QU,2012,12,437.01290322580644,31,26870.87603305785,2013
RIM,QU,2013,1,253.47032258064516,31,15585.2826446281,2013
RIM,QU,2013,2,235.33678571428572,28,13069.943801652893,2013
RIM,QU,2013,3,353.19612903225806,31,21717.183471074382,2013
RIM,QU,2013,4,700.0583333333333,30,41656.36363636364,2013
RIM,QU,2013,5,1152.905806451613,31,70889.41487603306,2013
RIM,QU,2013,6,866.3953333333334,30,51554.10247933884,2013
RIM,QU,2013,7,469.8938709677419,31,28892.6479338843,2013
RIM,QU,2013,8,298.46774193548384,31,18352.06611570248,2013
RIM,QU,2013,9,431.85266666666666,30,25697.01818181818,2013
RIM,QU,2013,10,293.33354838709676,31,18036.376859504133,2014
RIM,QU,2013,11,310.80833333333334,30,18494.380165289258,2014
RIM,QU,2013,12,408.4193548387097,31,25112.727272727272,2014
RIM,QU,2014,1,295.77032258064514,31,18186.20826446281,2014
RIM,QU,2014,2,286.18285714285713,28,15893.79173553719,2014
RIM,QU,2014,3,818.96,31,50355.88760330579,2014
RIM,QU,2014,4,712.6023333333334,30,42402.78347107438,2014
RIM,QU,2014,5,1153.0974193548386,31,70901.19669421487,2014
RIM,QU,2014,6,1013.662,30,60317.07768595042,2014
RIM,QU,2014,7,641.3970967741935,31,39437.97024793388,2014
RIM,QU,2014,8,358.0970967741935,31,22018.532231404955,2014
RIM,QU,2014,9,250.54433333333333,30,14908.423140495868,2014
RIM,QU,2014,10,344.6045161290323,31,21188.905785123967,2015
RIM,QU,2014,11,640.913,30,38136.971900826444,2015
RIM,QU,2014,12,778.6396774193548,31,47876.687603305785,2015
RIM,QU,2015,1,840.4087096774193,31,51674.7173553719,2015
RIM,QU,2015,2,848.4542857142857,28,47120.76694214876,2015
RIM,QU,2015,3,569.2561290322581,31,35002.19504132231,2015
RIM,QU,2015,4,391.22833333333335,30,23279.702479338845,2015
RIM,QU,2015,5,508.52032258064514,31,31267.695867768594,2015
RIM,QU,2015,6,388.6023333333333,30,23123.444628099172,2015
RIM,QU,2015,7,254.98709677419356,31,15678.545454545456,2015
RIM,QU,2015,8,213.78290322580645,31,13144.998347107437,2015
RIM,QU,2015,9,246.97766666666666,30,14696.19173553719,2015
RIM,QU,2015,10,223.56129032258065,31,13746.247933884297,2016
RIM,QU,2015,11,620.1186666666666,30,36899.62314049587,2016
RIM,QU,2015,12,948.5387096774193,31,58323.371900826445,2016
RIM,QU,2016,1,353.5706451612903,31,21740.211570247935,2016
